Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,536.91064453125,539.8824462890625,531.1403198242188,537.4554443359375,520.285400390625,3275674
2017-01-03,539.8081665039062,543.349609375,535.4742431640625,539.5852661132812,522.3471069335938,2969384
2017-01-04,541.31884765625,541.3683471679688,527.1531372070312,528.5647583007812,511.6787414550781,4796129
2017-01-05,530.4716796875,534.8798828125,529.3572387695312,533.6416015625,516.5933227539062,4030815
2017-01-06,532.056640625,537.4059448242188,531.5117797851562,532.4281005859375,515.4186401367188,3620853
2017-01-09,533.4434814453125,537.9012451171875,530.4716796875,533.7902221679688,516.7373046875,2413173
2017-01-10,534.9293823242188,542.061767578125,534.9293823242188,539.8081665039062,522.5628662109375,5237984
2017-01-11,542.3590087890625,542.7056884765625,536.91064453125,537.926025390625,520.7409057617188,5296152
2017-01-12,538.3965454101562,540.0557861328125,534.830322265625,536.5639038085938,519.4223022460938,2017673
2017-01-13,537.1830444335938,543.5972290039062,537.1830444335938,540.08056640625,522.8264770507812,3338688
2017-01-16,539.857666015625,541.8389282226562,531.9328002929688,533.072021484375,516.0418701171875,5544068
2017-01-17,527.4998168945312,528.9857177734375,514.374267578125,515.736328125,499.26007080078125,18106600
2017-01-18,516.4049682617188,519.0796508789062,509.5450134277344,511.42718505859375,495.0886535644531,7322904
2017-01-19,512.7149658203125,517.7423095703125,510.6594543457031,511.9967956542969,495.6400146484375,7053690
2017-01-20,512.12060546875,513.8541870117188,507.1427917480469,508.0838623046875,491.8520812988281,4054233
2017-01-23,506.1026611328125,510.6594543457031,501.6448974609375,503.18035888671875,487.1052551269531,6326471
2017-01-24,503.7251892089844,509.5697937011719,503.7251892089844,508.82684326171875,492.5713195800781,4347000
2017-01-25,511.1547546386719,511.50146484375,503.3041687011719,503.873779296875,487.7764892578125,11009842
2017-01-27,505.3349304199219,509.61932373046875,504.7157897949219,507.7371520996094,491.5164794921875,10089215
2017-01-30,507.6628723144531,518.3119506835938,507.58856201171875,517.4946899414062,500.9622802734375,7235452
